Date,AAPL,CSCO,CVX,DIS,GE,INTC,JNJ,JPM,KO,MCD,MRK,MSFT,PEP,PG,SPY,T,WMT,XOM
2013-05-14,447118000,38494300,6965800,9675400,8261412,36694400,10360700,24188400,13023900,3810800,14057767,56870100,4538500,6867400,119000900,25789931,30041100,9890300
2013-05-15,741613600,55412900,7950400,7925900,8378409,33568900,13444400,27467000,12306200,3402600,13831294,46303900,4087900,11154400,120718500,30531970,24003300,10399400
2013-05-16,603204000,201626500,5549800,8473100,6890711,29812900,9441900,21389500,12330000,4251800,12536910,59382900,4496300,8065600,109913600,18096962,36385800,10469600
2013-05-17,427904400,78569900,6850200,9160100,8563012,36277400,11437700,26080300,12611200,4015300,22773459,60666700,4505200,8549900,129801000,22127880,32007900,12721300
2013-05-20,451578400,54632000,5298200,5893300,6861811,31324400,7235800,22020000,9966000,2233100,17533040,54020800,3958200,7307300,85071200,19402161,16747800,12417700
2013-05-21,456022000,48135200,6699300,7359100,7055909,37917900,10099600,37112600,9148800,4078600,49277694,48702400,3982600,7377700,95804200,32924702,22452900,12519900
2013-05-22,443038400,46836300,9350100,8142400,14296358,49686400,13825900,46968300,13615600,4648200,44670895,66047500,5239900,8873300,244031800,37864017,27093900,19253300
2013-05-23,353021200,44376600,8096100,7536200,9261175,38132900,14446900,25294200,10934200,13743100,23663421,51102700,4687000,7141200,211064400,23991145,24144600,15357300
2013-05-24,276166800,25036200,5593200,8846100,8558317,30861700,10390100,18342300,11542100,13161000,16554208,33174400,3579600,25580900,151573900,19123724,22768800,12771900
2013-05-28,386145200,40023900,6598500,8280000,9874516,31153700,8380200,27162300,14412100,14083800,18511767,48212100,4052500,14372700,143679800,38963996,18177600,15197800
2013-05-29,330576400,37314000,6422400,6954000,8187170,31653900,11872100,20482600,16986600,8770700,16822182,38412200,4346000,9992500,160363400,38052554,17646900,11563200
2013-05-30,353519600,45162100,4353400,13052700,6123627,26299900,7801200,24890800,20874500,8028900,15933268,51131000,4959800,14761500,107793800,33224853,18684000,9734700
2013-05-31,384302800,40885800,7905000,11280900,10276107,47793200,13302700,24990100,26184400,5443400,22768953,56165700,7813300,16461900,176850100,47398935,29237100,17917400
2013-06-03,372352400,30815300,7256900,8705600,9435366,76493500,11768500,28279600,16577200,4224000,39805450,51252600,5758100,11720600,168390700,39401446,25321500,14177500
2013-06-04,292728800,30628500,7675500,8147700,8075494,68515500,9972000,22022600,19241000,4902300,38785013,65529500,4543000,11379300,157631500,53578308,28032000,12481300
2013-06-05,290589600,45742100,7745600,8893600,9338922,53335200,9839100,24326000,16429300,5394800,26119409,46025100,6998200,8826900,211737800,30271671,20335800,12888000
2013-06-06,416934000,44830200,10141500,8661900,8905176,40020000,10671000,23940900,11171600,5817300,20850903,37618500,6031600,11099900,200225500,30529719,28275300,15393300
2013-06-07,404535600,42729400,6089800,7611300,10233039,35539400,8907700,21691000,14459600,5036800,52852631,40757300,6448200,7839500,188337800,34489273,25041600,12504700
2013-06-10,450153200,33779400,5585600,6729500,8685872,29780800,8477100,16007000,11247400,5718400,50887946,35994500,5036600,8966400,105667100,28932313,20194500,10372300
2013-06-11,286112400,28060200,4548000,6454800,7550020,27077800,8967000,17600800,16491600,4812800,56749305,39435900,6505000,6781200,159505400,34427840,18019200,10739400
2013-06-12,265227200,29980300,5489200,7663200,7061542,24535200,8413200,18479100,11611100,4485200,17662887,37372700,4277900,7834200,177361500,22449214,14193300,10864500
2013-06-13,285832400,27238900,4656700,5584900,7288671,27707000,8570000,17090200,17861200,2927800,15482314,45654900,5410700,6927700,163587800,26668802,21718500,13501300
2013-06-14,271866000,29841100,4415300,5311800,5810405,24762700,6357100,17185300,13635100,3351100,14286650,53192600,4034300,6825900,141197500,31739855,19054500,12158400
2013-06-17,259414400,46042800,4046900,6752000,8195892,42643200,8429100,16856600,12409200,4884800,13084490,49670100,4655200,7359900,136295600,30934466,19441800,12026400
2013-06-18,195025600,34939200,4544800,5234400,15183693,36674300,7233600,13259100,9893100,3340100,12384006,28616500,3355200,6051400,114695600,20333860,20219100,10678200
2013-06-19,310940000,29472900,4634300,6871400,9615608,28843900,8288400,20840000,16936100,3518200,18857922,30816200,5487200,7424500,206149500,32390998,24987300,14189500
2013-06-20,357310800,47759000,7624100,12260800,13090041,63565700,15172600,31857100,24899700,5550100,18680495,54493700,7031200,15555700,321255900,42099890,27209100,21077700
2013-06-21,481118400,62052200,10692100,11892400,13568294,67754000,20715800,44412200,21938300,7227000,25453614,85338500,9417000,20055700,271956800,129015988,43693500,25493800
2013-06-24,480746000,35972700,6785700,6494500,10174530,49145200,14777500,30736500,16433700,4244500,18948574,56109000,6787400,12563300,222329000,94294618,29091900,17653000
2013-06-25,314162800,41334800,5983100,6776700,7630585,34571300,11239400,20951400,12942100,3211300,12600104,44073400,5929200,7909400,162262200,88913882,21653400,15790100
2013-06-26,367724000,32721400,4820700,5720400,6788133,33645000,11966500,19332000,13855600,3585500,11984823,48665900,4519100,7326500,134848000,29010958,16435200,14446000
2013-06-27,337246000,27115400,4459400,4875900,6440961,25564500,8890300,17093600,11459100,4497100,12198510,28993100,4464300,14731500,129483700,24164986,21263400,12348000
2013-06-28,578516400,35574300,6504400,10560300,9582431,80413900,11896300,18256000,16316000,5386400,17124110,65545500,5996000,9865300,160402900,31662004,43644900,22984200
2013-07-01,391053600,33674000,5053000,8221600,7466931,29698200,9905200,23511100,10754300,4053500,13741586,31055400,3804900,6699200,131954800,26352102,20093100,13182200
2013-07-02,469865200,31098600,4912000,7690500,9926306,28290100,8572100,23935300,12248300,3850500,11859063,37630000,5056000,10228500,154863700,24672608,20179200,12320700
2013-07-03,240928800,24775000,3034800,3351800,4475489,18167200,3599900,10442300,5264800,1676300,7203952,15994400,3862500,5339900,75216400,15358400,6949200,5674000
2013-07-05,274024800,19984900,4386200,5645800,4734313,17830400,5403600,17070200,10402200,3933900,8491944,26085900,3343200,7264700,122416900,22692168,16331700,8917900
2013-07-08,298138400,34669400,4964400,6679700,7403560,68826600,12051400,21786900,9936300,4064300,11504315,32396900,3749900,11141400,108092500,20990166,20140200,12086700
2013-07-09,352584400,46103900,6252900,4556400,6581494,34739800,9348600,20508700,8760500,4120100,10811902,25318500,3834500,11456200,119298000,19181450,15819300,12940000
2013-07-10,281405600,37757800,5549600,5761700,5937918,50037500,7067100,16915000,9539300,3532400,8154174,29658800,5654100,6862800,121410100,23616320,15432900,12430000
2013-07-11,326292400,45944600,7235100,8329800,6806224,41313800,8941300,21322600,13489600,4064100,11991216,53638300,4746500,9185400,135592200,30551830,14042100,16184700
2013-07-12,279563200,28410100,5615000,5889900,6939621,34561900,7590600,32569200,10686400,4766800,9280564,35501200,4349300,12586300,104212700,25242987,13373100,11370300
2013-07-15,241917200,26879600,4062000,6458000,7481266,25650100,13343200,28292000,11418400,4480700,10117811,34142600,4215000,10024700,69450600,22740494,14661600,8256200
2013-07-16,216538000,26336200,4002900,7470900,7969306,34496100,11409200,19222700,33575600,4406200,16006733,36378500,4480500,11208600,88702100,23304916,14122800,11413500
2013-07-17,198990400,22080800,3634600,6846700,5604351,44084200,12832200,19166600,18513100,5377400,9964174,37285100,7280100,7644300,92873900,22250482,16053900,9393300
2013-07-18,218878800,32996900,4324100,4962800,8646581,77863900,8329300,24563100,9708800,3401600,18677456,49547100,9202600,5526000,103620100,25919154,12449700,10555400
2013-07-19,268721600,39224200,5929900,7220400,21640116,45866700,12506300,17762600,11401100,4508300,14911678,248428500,6146200,7862600,103831700,28007234,20477700,14431700
2013-07-22,207796400,30419600,4056100,5973600,8672163,35890900,9916200,15999700,9425100,13209600,11861998,79040700,4780500,4813600,79428600,25422389,12474600,9530400
2013-07-23,369395600,27954800,3763300,4534500,6792577,28521400,8467700,10577100,9400900,6989300,9685616,65810400,6321200,4311700,80829700,30388051,15758700,7377400
2013-07-24,591936800,27330800,4527800,5326800,5735078,33432700,6846300,16665000,10511000,5197900,9370378,52803100,5939800,5606600,112914000,40962971,14790000,8222800
2013-07-25,229493600,31482600,4466400,5407800,6249784,114558100,7368000,13870200,9147300,4208100,10522339,63213000,5084900,6239900,111088600,29238819,17760600,10059800
2013-07-26,200152400,19946400,4829900,4949600,6492563,110474500,8663700,16762300,12279600,4561600,10318818,38633600,4189800,6543500,107814600,18745060,16047300,9721000
2013-07-29,248057600,17839400,4028900,3805800,5339371,85543100,7925000,10049100,10132000,3592500,10785597,28870700,3406300,4389400,79695000,22012030,10395000,8844700
2013-07-30,309422400,45348500,4589500,6210500,6510570,28855200,8863000,14207400,10769400,4127400,17583554,45799500,4354700,6434100,85209600,25276881,13601100,10470700
2013-07-31,322957600,30709400,5394300,7155300,8128411,27679200,11365700,19404900,13557100,5343000,22612067,43898400,8016500,11857000,142388700,28235756,18122400,14400800
2013-08-01,206250800,23330000,5757100,6338100,6664187,37832700,11098600,15979400,12001100,3954600,14198094,42557900,5790900,10724800,110438400,24409529,15506100,23117700
2013-08-02,274783600,26496700,7472700,6098500,5367081,36242100,8503100,11007300,25516600,3224300,9350466,29199900,4442800,6626300,91116700,28798854,18371700,14408600
2013-08-05,318855600,28701800,3733700,7265800,3749992,20869000,7192400,9370200,9933200,3326400,7114977,30984000,3590200,4662800,54072700,13556436,11718300,12625900
2013-08-06,334857600,26093500,4677700,11546300,4780761,28843300,6415000,10588600,8645600,3507200,10421836,36331500,3837800,6212500,87495000,16952761,20102700,11689200
2013-08-07,298858000,33489600,3898500,16970500,5836613,23350900,9056900,12828400,9301800,3256400,10130282,38078600,3832600,5828500,84854700,17596754,17459100,8163800
2013-08-08,255777200,20512100,5639200,8826400,4668293,34792500,11090000,18587100,9481100,4862300,9045707,59034400,2707900,6207900,102181300,23774141,13424100,11529500
2013-08-09,266865200,27309000,5739400,7945500,4332555,25145400,12135800,12652500,9021600,4041800,8266834,26800700,3753900,6127200,91757700,28521078,17293800,9467800
2013-08-12,364434000,32103600,6014800,8004900,5710226,23520400,11012300,15133000,13970000,3256800,10411985,25493700,2868600,4922200,68593300,21168509,17361000,10133700
2013-08-13,881941200,36466000,4461000,6025100,5953901,26099200,10099800,15078100,13548700,5188300,7812945,39464100,2953000,4936400,80806000,21459127,19143000,10892700
2013-08-14,756372400,77049400,6884900,6413700,5839158,23202500,12716800,15785800,13787100,5448700,8940383,48519600,3080600,5167500,79829200,23042631,20460300,9797300
2013-08-15,490294000,130110100,4247800,9014100,8338617,40451200,12010700,16933200,14227800,4207500,11885892,33338000,5350200,7415300,152931800,23558859,39664500,11273400
2013-08-16,362306000,42426200,5652500,8238800,7577668,30079000,14100700,17139000,20565200,3324000,13834019,32866300,6032400,9451600,130868200,32519823,21763500,11872500
2013-08-19,510518400,39630400,4308900,5659900,6722884,43412200,8687000,22793300,11913000,3126200,8780458,27902500,4945100,5959400,96437600,27966587,16094700,11745600
2013-08-20,358688400,43650200,4490700,5192100,6354074,32084300,8559200,18701500,10238200,2827800,14771560,22979600,3452900,5172500,89294400,21386969,19989300,16498800
2013-08-21,335879600,33392900,5648600,7185400,6655695,32403300,7940700,17136200,15799000,3430600,11318400,37409100,5453900,7390900,159530500,27207538,24233700,12766900
2013-08-22,244207600,24327000,4028600,5302300,6475411,17380600,7191900,14658500,10307900,15364400,9044554,31169900,3821500,6274400,101471400,34312519,11842200,10199900
2013-08-23,222731600,41268600,4675900,5505900,4317302,23088700,7714900,11126800,11302800,12274200,9616762,225493800,3026900,5219600,90888900,39360799,16422300,9206400
2013-08-26,330965600,35708500,3783400,4499100,5414552,22267800,6724500,16548400,12740600,3060000,9662770,72786800,4079000,6385400,89702100,18436965,16044600,10654700
2013-08-27,424188800,39768700,5185600,7734500,10723750,37638500,9941200,23596800,16742500,4513100,11362835,58522300,5179700,7052200,158619400,24718815,17362800,13960200
2013-08-28,307608000,28035900,7615400,7161700,6022530,28090000,8829200,18748100,19245200,5482500,10283186,44257400,5057400,9008500,108113000,22056516,16825800,17738800
2013-08-29,239657600,26605500,5488800,5396200,4612392,28303500,5768800,13576000,14215700,4796600,10160779,45284700,5617000,5961000,119200500,29444568,12264600,11407800
2013-08-30,272297200,35248400,4696100,5404100,9655963,33896300,7471300,15863100,14296600,3993000,8725962,42790200,4362700,9039100,134928900,26995168,18198600,12480400
2013-09-03,331928800,31875000,4154300,7016400,10860820,26427300,7590500,15277200,19068500,3672100,14894595,154507000,5966600,6743800,142375100,40735376,21471000,10546700
2013-09-04,345032800,27443900,3671200,14014600,6599940,37941800,8458800,19923800,19138600,2898800,11596330,142320600,5335000,6031300,97389400,24784353,14002500,9822300
2013-09-05,236367600,23926000,3337300,6356600,6322941,22552800,5647900,13913200,14290500,4275300,8277314,71644900,4025500,7163200,63090500,26264982,14041500,11740100
2013-09-06,359525600,28615800,5690200,7319400,7664472,27606600,10034900,22339900,13976900,4485800,27944815,75434900,4443600,6977400,159756500,26069428,17370600,12950600
2013-09-09,340687200,22744700,4482000,7224500,5880473,27770600,6819700,19936400,10605500,3525200,30580850,49628500,3757100,6089300,87559300,25146070,16569000,9297000
2013-09-10,743195600,29302400,6000800,9919600,7452951,31705400,8658700,20233200,11757300,4984300,32287413,56881200,4682500,6650200,105847200,36663281,20535900,11823100
2013-09-11,898696400,25153200,4995800,9439700,7220459,45815300,8098100,16028600,11996500,3928600,14021297,39087500,4437900,7049800,94545900,27920512,16007400,11201200
2013-09-12,404051200,22340000,4529700,22426500,6401252,29517900,7938500,21976700,12114100,4277300,9958515,32860200,3322300,6944900,83209000,32619653,15785400,10917200
2013-09-13,298835600,18509900,3094000,12718700,3979499,61134800,7738600,11942900,11623600,2668700,8049688,40899000,3416100,4894100,72727800,18838666,12061200,8254200
2013-09-16,543706800,32119900,4277800,9716500,7666496,30088500,7563700,17055300,13351500,3490900,9880754,52839700,4083900,7512800,106299200,21010688,12601800,9421300
2013-09-17,399380800,19999500,5458200,6450700,7472231,37540700,6291100,13207000,12881700,3256900,8073058,84716500,4139300,5457700,82523300,23565611,12875400,8941200
2013-09-18,456862000,29541300,6296900,9865600,10660964,31975400,10115500,20844500,18030500,4279600,14681118,64099900,4916800,10372100,203460600,30211562,20645100,15134700
2013-09-19,404541200,40090900,4440800,11864800,10373260,28261400,6721000,22452200,14251700,6430800,9775744,42026600,5351700,8157300,146616900,20776473,21328500,11757500
2013-09-20,699302800,37420400,10264700,29076200,14179215,47069000,14708600,30792200,30675300,8077000,29303128,102904900,5330500,11146100,132867100,48633300,26542800,20651100
2013-09-23,762106800,26910300,5450600,8286600,8641657,22437100,7376200,28189500,19016200,3301600,13210774,39826100,5384600,6304900,104616500,30743412,16814100,12227700
2013-09-24,364344400,29762400,6097900,8272800,6890919,24410100,7797500,34906900,15083300,4810300,13939029,40685000,5686200,7692100,106333100,25464492,20624400,12129200
2013-09-25,316957200,26563800,4498900,7281400,6144723,19879900,7493200,39175500,11446100,4053200,11901402,28907500,5174300,7589300,117306500,25303361,44916900,13577400
2013-09-26,237221600,54577900,5022600,6971200,7148659,32003300,6400600,22298700,10941100,3604900,10753633,28504000,3941600,4632600,77146900,21838321,15234300,9787100
2013-09-27,228040400,82455500,4518800,5586000,5373842,28924100,5461100,23026000,12609600,3533100,11014794,55348000,3429200,6551300,99141800,18533220,12643800,10867100
2013-09-30,260156400,40335700,6421800,7463200,7374869,32489600,7962300,21350600,18101500,4404500,17023712,39839500,5231400,15028300,143937000,27565283,20257500,17486100
2013-10-01,353883600,30137600,4702300,4881200,6048112,25888800,6318700,19188000,13196000,3240700,28651482,36718700,4135500,8076100,127160000,22189975,17026500,11885100
2013-10-02,289184000,40084700,5899800,7218800,7141377,23205400,6383400,23841200,25664200,7250300,14646114,46946800,5448300,8522900,113350000,28479240,22128300,11841400
2013-10-03,322753200,38161100,10203700,7264100,7819028,34888500,7724600,18614500,14437900,4855700,18759724,38703800,3987600,9251600,176698000,29706985,21538800,13923400
2013-10-04,258868400,33607800,6538500,6546000,6949971,22550000,6050000,17407200,17217500,3047700,12126198,33008100,2841500,4984700,96878000,92311796,17243100,11325500
2013-10-07,312292400,29575900,5677400,5840900,6047361,21321300,5705200,16159300,16708600,3037100,9637198,35069300,4867100,6373300,96295000,83900556,20659200,10985800
2013-10-08,290917200,31865700,6744200,8636300,8845353,36111200,8669800,19536000,20471300,3643900,14693694,41017600,5526500,9656600,178015000,43425082,27672600,15335700
2013-10-09,301725200,45438300,8861700,8746900,7323100,40435400,8014200,24721200,18998900,5159400,16090363,35878600,5298600,8470700,168973000,44262909,19402200,13575100
2013-10-10,278602800,38817500,11133000,7676600,7965780,39189400,8647900,24328700,17174400,4531000,18090995,42875100,4663300,10121900,195955000,31535164,23040600,17532400
2013-10-11,267738800,27773800,6535800,6735000,7131736,24550600,8449800,32498800,14266900,4132600,10745668,30033300,4111000,6082200,105040000,31309158,19587600,12661800
2013-10-14,261898000,29103100,4789800,6461500,4596179,27176700,9198600,18881600,14202900,3429700,21666876,27757900,3642800,6326100,112106000,24586150,17712000,9742100
2013-10-15,320073600,26201200,6414700,5943100,5919159,42957700,11024000,17566500,21676600,5878900,14840728,47097800,5427700,11192500,155485000,21651240,26979900,12018000
2013-10-16,251101200,40483000,5614200,7724800,6307980,47723400,8116000,24864000,17995100,4708700,11635630,35111600,7383200,6562600,161676000,24758535,17743500,11668100
2013-10-17,253593200,69366300,5254800,6952100,9482106,28694900,8569600,17791000,15900200,3860500,14544668,31359200,4469200,8671300,129389000,29458470,19185300,10438200
2013-10-18,290542000,44486600,6231100,7587000,20554739,29579100,9082600,24796600,18896600,7286100,21622755,41811700,6371200,7958500,138316000,40337514,20365500,12425100
2013-10-21,398106800,34594600,4360700,4845800,12682983,35297600,6940500,19471700,12977500,9137700,17478544,27433500,3997400,6478700,104104000,38991006,16092300,10730900
2013-10-22,534063600,64553000,6444900,7860700,9046107,29010800,9635500,24820900,17110200,5144000,16601892,40438500,5125900,9572300,126663000,31757994,20845500,12710600
2013-10-23,313723200,49021400,4961900,5864500,8251709,31651100,6449600,21034400,12591800,4581200,10113934,58600500,4665200,8960700,105484000,36089062,17610300,11449100
2013-10-24,384764800,50130300,4188100,6045400,7223694,47590200,5251000,17759000,17143800,3640900,11738753,53209700,5510800,7521100,70350000,44898429,17592900,12288900
2013-10-25,337792000,34253400,4273300,6613300,5711791,59634700,6076000,20889600,14383400,3055900,18752912,113494000,4065100,9606500,93625000,28183326,19376400,11382000
2013-10-28,550440800,24072100,5497700,4469200,6667171,65581600,6551000,14836800,16552100,3836400,28607885,38383600,5402000,9820900,84979000,31584814,21097200,9921900
2013-10-29,635807200,30074200,4241700,4450200,8020136,29961700,6096700,23363100,14199600,3975100,16652720,31702200,4349400,9482900,87401000,59911397,22312800,10340000
2013-10-30,354163600,30465600,4999100,5816100,8313181,24091800,6295400,16157200,12360000,3404300,10436508,36997700,3556100,6490000,140002000,28925560,13938000,14305900
2013-10-31,275696400,34497400,7752500,5706100,8941692,30901400,7773900,23738000,14853500,4271300,15713922,41682300,4572200,7786800,133795000,38116636,13837200,19185200
2013-11-01,274890000,33328700,9344200,5008600,11608811,28302100,6835900,25794400,12430400,5127300,21896388,40264600,4170000,6802300,142805000,54930774,15348300,19023500
2013-11-04,244627600,28617000,6670300,4790200,5877197,26639800,6862500,18891300,10252100,5023900,16954020,28060700,3572800,5460100,85677000,26511776,14112300,20591600
2013-11-05,265213200,46343600,6623300,5140600,5195164,22849900,5350600,14532200,10575000,4338200,10920684,51681900,3207600,4949300,85825000,44541876,15256500,21122500
2013-11-06,223375600,48257800,8373200,6503200,12239868,25525700,5301300,14013000,17198000,4365900,12954642,88948800,6017100,9526400,87348000,27613741,14487600,13464600
2013-11-07,262620400,35502900,10131200,10496300,12424075,25631100,6116900,17348900,16233200,4921000,12235819,60437400,5870000,10087700,157000000,38780357,25042800,16572100
2013-11-08,279316800,30884100,11331000,16182800,7868418,31502900,7229500,31183100,11903600,5052400,18260142,36737800,5208100,9768400,136713000,39438385,17381400,12330100
2013-11-11,227452400,22694900,3427600,4954000,4984583,19236500,4723100,12062800,9567800,2573800,7895003,26872500,4309200,6173600,62614000,16377350,22351500,7924700
2013-11-12,204276800,38031100,6914200,6586700,7837390,37813500,7639600,15964800,10509200,3845000,14620229,31651600,4561000,8201700,83990000,26359119,15798300,10727300
2013-11-13,197220800,75234900,6212000,5681000,7176640,22990300,8954300,22121900,11770500,4164800,14836955,44957600,3228400,7581600,103844000,29561213,24860100,9280000
2013-11-14,282419200,243255400,5470900,7246600,6772045,20198900,7045700,17634000,10887200,6594200,11822069,46183700,2897300,7580500,103435000,18338989,27906300,7909200
2013-11-15,317920400,85506000,6008000,6184400,10787517,22866500,7063000,20530100,12021500,7096800,12567092,50601300,3324000,9664700,102818000,23415602,17733300,18374500
2013-11-18,244944000,66008900,4788700,4904400,8155370,24712500,8492000,22318800,9553900,4966700,8310745,53277500,4157500,8507300,104796000,19909915,17888100,14243700
2013-11-19,208938800,57309700,5891800,4801700,7453827,24870200,6624200,22979900,11014800,3836600,8745874,44275000,4026200,7924200,93891000,16541659,13365000,12697300
2013-11-20,193916800,44299700,4571300,4726800,6319624,20288600,7076500,17682800,14422500,3815100,8647991,32229900,4471100,7680900,124909000,23092414,13533900,10455400
2013-11-21,262026800,40695500,4884300,4498300,6335294,44050600,6896200,22843600,26364300,12884800,13453281,23064700,3137000,7287700,92841000,30475435,11523000,9128400
2013-11-22,223725600,41105000,3887400,4667500,4600540,77908100,6462100,16730600,26396500,16495500,14638359,27982000,3380100,7436200,81296000,21290450,14436300,8534700
2013-11-25,229311600,37566000,3925300,5830600,6747172,43389300,6374600,18649600,14059100,20420800,19159641,30646800,2536200,9670500,79486000,18626826,17011200,10515100
2013-11-26,401382800,48629300,4597500,8850000,7626808,30600800,7267600,16263300,14240400,5517400,24040386,34465300,4633800,7111600,86994000,18775512,16613400,11857900
2013-11-27,363448400,40021100,3906700,5446100,4738236,28419200,4603800,11238900,9909100,3501500,12120644,26002100,3611600,4905000,58800000,15188001,14439900,8828100
2013-11-29,318127600,25043700,3721000,4801000,4466600,13802900,4106800,7128800,8641100,2920300,7231200,22090400,2698100,4954500,55870900,12292943,10341600,6770500
2013-12-02,472544800,35385200,5384000,6774600,7230287,25685300,5827400,12465300,16738800,4810000,15541735,42950400,4495900,7497500,99726000,31383699,18535200,9310500
2013-12-03,450968000,52496700,5410200,8304700,6832807,35066400,9061100,20426800,16592300,4851900,14257411,52109800,5767500,7533200,116563000,23237524,22519200,12599500
2013-12-04,377809600,44535000,4391800,4883800,9378756,43501500,6218500,20287200,13196100,4951300,12001277,51983600,6819800,6807200,123033000,36041398,22923600,13074000
2013-12-05,447580000,61782100,4706800,5587000,5937563,45399100,8666200,21324900,18171200,5076500,9140551,116305000,5321600,8186600,106934000,33241271,19350000,10586000
2013-12-06,344352400,51266300,4179100,5542000,5289021,53871400,7280400,18661200,12557100,5811200,7758554,36457300,4841200,7189400,127728000,25877448,15264300,12063400
2013-12-09,320493600,41430000,7706500,6477100,6411268,29614700,6974500,12714000,12237100,5056100,9779412,30286000,5371700,7395300,70124000,23879267,13474800,15516700
2013-12-10,278269600,45957600,5602700,7112200,6440293,18203700,7576600,14543700,15967800,4190600,10727747,37828600,4888900,7373300,80976000,24347168,18857100,9868100
2013-12-11,359718800,66075000,7309900,9519200,8380162,24682400,9424300,17836100,14963500,5194500,15200192,39853400,6606300,9787900,130591000,36398614,17996400,12811800
2013-12-12,262290000,69575100,7221200,8756300,6460220,21917800,12285700,15325300,19817700,5719900,12169062,36012800,6327400,10176300,115565000,29031348,17074800,15562600
2013-12-13,332822000,51883000,5268100,5784300,8311783,20631200,7909000,11461300,14037400,3277500,8799322,40066100,3798300,7441600,107808000,32918347,14943600,10629500
2013-12-16,282592800,54485600,7304500,6246600,8379870,25061100,6623000,26379200,14562100,4868100,11893962,31734200,4245600,8849700,96195000,28265679,18440700,23226000
2013-12-17,229902400,45343300,6824000,6829100,7643835,28158500,8794000,18338500,17655700,4460300,14567200,45687700,8210200,11416400,89886000,31077987,17296200,14920900
2013-12-18,565863200,55495300,8206400,7971400,11532503,42680500,9691100,27685900,23884500,5526800,14200086,63192100,7416900,12036100,234906000,34225003,31901100,21331300
2013-12-19,320308800,36678100,6540600,6768100,10586659,31880600,7341000,16790000,14791800,5476500,9182995,34160100,4075700,6442600,136531200,26536932,17866200,12905900
2013-12-20,436413600,64140500,9455200,12989700,16307944,55380100,11265000,22001700,22237200,8039500,17611745,62649100,7496100,13206100,197087000,45045393,28706400,23331000
2013-12-23,501306400,41245900,4062400,5621900,6239706,28120800,5312200,13990600,10943200,3296300,8660567,25128700,3718700,8653600,85598000,26420288,13475700,10127600
2013-12-24,167554800,18372000,1587800,2883600,3152822,12157900,3147300,4532600,4783800,1155900,4457039,14243000,1115400,2899100,45368800,10539040,6284700,4168300
2013-12-26,204008000,17064400,3415200,4620100,5167579,16957000,3459100,6677000,8588300,1978300,5313150,17612800,1799000,5347000,63365000,14596306,8334600,9531200
2013-12-27,225884400,24098500,3455300,3844800,3962639,12970600,3511300,8943700,6762200,1987100,4448026,14563000,2361300,4006000,61814000,18683758,9150000,10209000
2013-12-30,253629600,27711600,4688500,8578900,4972898,19787200,4370100,8815800,10927500,2293000,6625351,16290500,2006900,4145600,56857000,19151130,9259500,9007900
2013-12-31,223084400,33240500,3475600,4692300,6323859,22808100,6348200,11017400,11729200,2560900,8881695,17503500,3009500,5765300,86119900,24395230,11577300,8509600
2014-01-02,234684800,44377000,4540300,5200900,8649816,31833300,5919600,15627600,12698600,2925800,8265052,30632200,3275900,6981700,119636900,26784388,20634000,11028100
2014-01-03,392467600,36328200,3506000,4060700,5752981,27796700,5637600,14214100,10403400,2965300,6743880,31134800,3287200,6925600,81390600,32594629,14872200,9295600
2014-01-06,412610800,34150300,4252300,6816200,6125610,28682300,7443500,17550700,11036300,5022700,10408107,43603700,3888400,7208200,108028200,27527946,21840600,11848500
2014-01-07,317209200,37368800,4563300,4494900,5159796,19665100,11063300,17851200,11872300,4881800,10475598,35802800,6332400,7158200,86144200,34060032,15036900,11187000
2014-01-08,258529600,38362700,8282500,10900300,5397859,29680500,9096700,14687400,15339600,7669800,14353094,59971700,5653300,13458800,96582300,49975042,17865600,11180400
2014-01-09,279148800,31794000,5643500,8052900,6533502,20878000,7944700,13242500,14070200,7709000,9771447,36516300,4565900,10833900,90683400,47772833,17748900,11674300
2014-01-10,304976000,30318600,8127500,6219000,8102057,30588800,6697400,12694900,13290000,5512200,8533969,40548800,3712000,8448300,102026400,33552940,15543900,10535400
2014-01-13,378492800,59600000,6504200,8232800,7181982,40274500,9589200,20711600,14091900,5753200,39081282,45901900,4487100,9360800,149892000,38768044,18473700,12110900
2014-01-14,332561600,44300800,6904600,5996500,5205264,74142900,7567300,30272400,12801100,3842200,22207854,41623300,4389200,8737100,105016100,30297886,12264600,9265000
2014-01-15,391638800,61767800,5829300,7283900,6648663,58277700,7390700,35186600,12844900,3560600,10991424,44812600,4189100,8221900,98525800,34141194,14977200,9425500
2014-01-16,229278000,38918100,5041100,5597400,6812463,48960800,8401100,21689400,11063100,5058000,8142541,38018700,3724700,11673300,72290600,21500436,21604500,9421700
2014-01-17,426739600,44349100,7199700,6624800,20290427,111758900,13714400,20997900,13992700,5975300,17563222,46267500,6259600,13629800,107848700,31672331,34322100,15998000
2014-01-21,328526800,33423000,5602300,7507100,12506934,42286400,16368400,19548300,17579000,6462700,11565204,31567300,4790700,13216400,88621200,38954066,26913300,13847300
2014-01-22,379985200,30700100,4977500,6795100,10156273,48749900,8875500,15433500,9841700,4976400,11164973,21904300,3920400,8455600,61270900,23053091,17561100,11642800
2014-01-23,403239200,37013600,6205800,6280900,12112292,40241000,9322300,26234600,14828100,7146000,16639934,43954000,5429100,12667700,132496900,37685409,18018900,15393200
