Date,AAPL,JPM,MSFT
2016-07-15,120548000,17607100,32024400
2016-07-18,145975600,10824400,31433900
2016-07-19,95119600,9737400,53336500
2016-07-20,105104000,10411100,89893300
2016-07-21,130808000,9808700,32776700
2016-07-22,113254800,8195700,32157200
2016-07-25,161531600,8168300,25610600
2016-07-26,224959200,8067800,28079000
2016-07-27,369379200,11806800,32327500
2016-07-28,159479200,10013400,37550400
2016-07-29,110934800,13210400,30558700
2016-08-01,152671600,11422600,26003400
2016-08-02,135266400,13550000,35122000
2016-08-03,120810400,13122300,22075600
2016-08-04,109634800,9873000,26587700
2016-08-05,162213600,20752700,29335200
2016-08-08,112148800,11359200,19473500
2016-08-09,105260800,10097000,16920700
2016-08-10,96034000,11556100,15756900
2016-08-11,109938000,9604500,18162300
2016-08-12,74641600,7685400,21655200
2016-08-15,103472800,8371600,19283900
2016-08-16,135177600,10128900,20523500
2016-08-17,101424000,11868100,18856400
2016-08-18,87938800,9313600,14214300
2016-08-19,101472400,9084900,17271000
2016-08-22,103280800,9055600,15221900
2016-08-23,85030800,8949600,18732400
2016-08-24,94700400,10167200,18151500
2016-08-25,100344800,9978700,18552600
2016-08-26,111065200,14038600,20971200
2016-08-29,99881200,14583100,16417200
2016-08-30,99455600,13791200,16930200
2016-08-31,118649600,14952300,20860300
2016-09-01,106806000,12226500,26075400
2016-09-02,107210000,13720700,18900500
2016-09-06,107521600,16649400,16278400
2016-09-07,169457200,10070400,17493400
2016-09-08,212008000,12253000,20146100
2016-09-09,186228000,19686900,35113900
2016-09-12,181171200,16453000,29303000
2016-09-13,248704800,18876100,30130200
2016-09-14,443554800,12648600,24062500
2016-09-15,359934400,12531300,26847000
2016-09-16,319547600,25161500,44607000
2016-09-19,188092000,13466900,20937100
2016-09-20,138057200,10092200,17384000
2016-09-21,144012800,14116800,33707300
2016-09-22,124296000,12781700,19822200
2016-09-23,209924800,13967400,19955300
2016-09-26,119477600,16408100,21688700
2016-09-27,98429600,13711400,28065100
2016-09-28,118564400,11278000,20536400
2016-09-29,143548000,18727200,25463500
2016-09-30,145516400,21680100,29910800
2016-10-03,86807200,14901700,19189500
2016-10-04,118947200,17226900,20085900
2016-10-05,85812400,16280000,16726400
2016-10-06,115117200,17485000,16212600
2016-10-07,97433600,18497000,20089000
2016-10-10,144944000,13027500,18196500
2016-10-11,256164000,15657100,26497400
2016-10-12,150347200,11899800,22177500
2016-10-13,140769600,17890000,25313700
2016-10-14,142608800,24163800,27402500
2016-10-17,94499600,14963400,23830000
2016-10-18,98214000,11870300,19149500
2016-10-19,80138400,12705800,22878400
2016-10-20,96503200,14122000,49455600
2016-10-21,92770800,12175700,80032200
2016-10-24,94154800,10197100,54067000
2016-10-25,192516000,9945100,35137200
2016-10-26,264536800,9801300,29911600
2016-10-27,138248000,14210700,28479900
2016-10-28,151446800,12766500,33574700
2016-10-31,105677600,14336300,26434700
2016-11-01,175303200,15564500,24533000
2016-11-02,113326800,12449800,22147000
2016-11-03,107730400,10369700,21600400
2016-11-04,123348000,13571300,28697000
2016-11-07,130240000,16515100,31664800
2016-11-08,97016800,17531700,22935400
2016-11-09,236705600,50948400,49632500
2016-11-10,228538000,56192300,57822400
2016-11-11,136575600,27574300,38767800
2016-11-14,204702000,46130700,41328400
2016-11-15,129058000,28126300,35904100
2016-11-16,235362000,26054900,27332500
2016-11-17,110528000,19306700,32132700
2016-11-18,113715600,19770000,27686300
2016-11-21,117058400,11983500,19652600
2016-11-22,103862000,14410100,23206700
2016-11-23,109705600,13373700,21848900
2016-11-25,45903600,6185700,8409600
2016-11-28,108776000,13007200,20732600
2016-11-29,114115200,14144100,22366700
2016-11-30,144649200,25351900,34655400
2016-12-01,148347600,23823600,34542100
2016-12-02,106112000,16931500,25515700
2016-12-05,137298000,18529800,23552700
2016-12-06,104782000,16130000,19907000
2016-12-07,119994800,18996900,30809000
2016-12-08,108273200,20844900,21220800
2016-12-09,137610400,14567200,27349400
2016-12-12,105497600,14511300,20198100
2016-12-13,174935200,16669000,35718900
2016-12-14,136127200,22622600,30352700
2016-12-15,186098000,19438900,27669900
2016-12-16,177404400,23008500,42453100
2016-12-19,111117600,21685100,34338200
2016-12-20,85700000,14587300,26028400
2016-12-21,95132800,11400500,17096300
2016-12-22,104343600,13924200,22176600
2016-12-23,56998000,10759400,12403800
2016-12-27,73187600,6946400,11763200
2016-12-28,83623600,9455600,14653300
2016-12-29,60158000,14689000,10250600
2016-12-30,122345200,13617800,25579900
2017-01-03,115127600,20550700,20694100
2017-01-04,84472400,15266600,21340000
2017-01-05,88774400,14300800,24876000
2017-01-06,127007600,12893300,19922900
2017-01-09,134247600,12806600,20382700
2017-01-10,97848400,13989000,18593000
2017-01-11,110354400,14713100,21517300
2017-01-12,108344800,21337400,20968200
2017-01-13,104447600,28296000,19422300
2017-01-17,137759200,30024600,20664000
2017-01-18,94852000,21270100,19670100
2017-01-19,102389200,16555600,18451700
2017-01-20,130391600,18436800,30213500
2017-01-23,88200800,12179200,23097600
2017-01-24,92844000,15175300,24672900
2017-01-25,129510400,17551000,23672700
2017-01-26,105350400,15962800,43554600
2017-01-27,82251600,12535400,44818000
2017-01-30,121510000,13661900,31651400
2017-01-31,196804000,15655100,25270500
2017-02-01,447940000,15430900,39671500
2017-02-02,134841600,11081400,45827000
2017-02-03,98029200,17885200,30301800
2017-02-06,107383600,11828400,19796400
2017-02-07,152735200,9392800,20277200
2017-02-08,92016400,13970900,18096400
2017-02-09,113399600,13749100,22644400
2017-02-10,80262000,10992500,18170700
2017-02-13,92141600,18739100,22920100
2017-02-14,132904800,17932100,23108400
2017-02-15,142492400,17381800,17005200
2017-02-16,90338400,17672700,20546300
2017-02-17,88792800,15776600,21248800
2017-02-21,98028800,14068300,20655900
2017-02-22,83347600,11839000,19292700
2017-02-23,83152800,11067000,20273100
2017-02-24,87106400,15062300,21796800
2017-02-27,81029600,12361000,15871500
2017-02-28,93931600,15183500,23239800
2017-03-01,145658400,24451400,26937500
2017-03-02,104844000,16862500,24539600
2017-03-03,84432400,12817500,18135900
2017-03-06,87000000,15059200,18750300
2017-03-07,69785200,11156800,18521000
2017-03-08,74828800,17378400,21510900
2017-03-09,88623600,13726200,19846800
2017-03-10,78451200,13729900,19538200
2017-03-13,69686800,10004300,20100000
2017-03-14,61236400,10237700,14280200
2017-03-15,102767200,16601400,24833800
2017-03-16,76928000,14492000,20674300
2017-03-17,175540000,21734700,49219700
2017-03-20,86168000,14623600,14598100
2017-03-21,158119600,33089200,26640500
2017-03-22,103440800,21741000,20680000
2017-03-23,81385200,16090100,19269200
2017-03-24,89582400,16093200,22617100
2017-03-27,94300400,16689300,18614700
2017-03-28,133499200,16264400,20080400
2017-03-29,116760000,10207600,13618400
2017-03-30,84829200,11631000,15122800
2017-03-31,78646800,16987600,21040300
2017-04-03,79942800,19831800,20400900
2017-04-04,79565600,14280800,12997400
2017-04-05,110871600,17635500,21448600
2017-04-06,84596000,14379600,18103500
2017-04-07,66688800,13097100,14108500
2017-04-10,75733600,15081600,17952700
2017-04-11,121517600,14690500,18791500
2017-04-12,81400000,14730600,17108500
2017-04-13,71291600,30529800,17896500
2017-04-17,66328400,19071700,16689300
2017-04-18,58790000,14127000,15155600
2017-04-19,69313600,17588500,26992800
2017-04-20,93278400,15635800,22299500
2017-04-21,69283600,19820600,32522600
2017-04-24,68537200,25468300,29770000
2017-04-25,75486000,18253800,30242700
2017-04-26,80164800,12832200,26190800
2017-04-27,56985200,13329000,34971000
2017-04-28,83441600,10755600,39548800
2017-05-01,134411600,15712300,31954400
2017-05-02,181408800,14414200,23906100
2017-05-03,182788000,11540500,28928000
2017-05-04,93487600,11540100,21749400
2017-05-05,109310800,9436000,19128800
2017-05-08,195009600,8162200,18566100
2017-05-09,156521600,10273900,22858400
2017-05-10,103222800,8334900,17977800
2017-05-11,109020400,10907400,28789400
2017-05-12,130108000,8738800,18714100
2017-05-15,104038800,8835600,31530300
2017-05-16,80194000,9795000,34956000
2017-05-17,203070800,24679700,30548800
2017-05-18,134272800,23350100,25201300
2017-05-19,107843200,13412900,26961100
2017-05-22,91865600,11636000,16237600
2017-05-23,79675600,11753000,15425800
2017-05-24,76712000,9833800,14593900
2017-05-25,76942400,12238500,21854100
2017-05-26,87710400,8113500,19827900
2017-05-30,80507600,12603200,17072800
2017-05-31,97804800,28327900,30436400
2017-06-01,65616400,17123500,21603600
2017-06-02,111082800,14998500,34770300
2017-06-05,101326800,9080200,33316800
2017-06-06,106499600,12196800,31511100
2017-06-07,84278400,13711100,22301800
2017-06-08,85003200,17951000,24588300
2017-06-09,259530800,19120200,49187400
2017-06-12,289229200,16053400,47761700
2017-06-13,136661600,12557200,25258600
2017-06-14,126124800,16175700,25510700
2017-06-15,128661600,12509700,26068700
2017-06-16,201444400,16936600,48345100
2017-06-19,130165600,15972300,23798300
2017-06-20,99600400,11197800,21512200
2017-06-21,85063200,10005900,19891100
2017-06-22,76425200,12180600,22965700
2017-06-23,141757600,18812000,27617300
2017-06-26,102769600,10082400,19607000
2017-06-27,99047600,15415200,25215100
2017-06-28,88329600,17466200,25806200
2017-06-29,125997600,27697800,28918700
2017-06-30,92096400,16892700,24161100
2017-07-03,57111200,13208100,16165500
2017-07-05,86278400,17535400,21176300
2017-07-06,96515200,16596100,21117600
2017-07-07,76806800,12817800,16878300
2017-07-10,84362400,13987200,15014500
2017-07-11,79127200,13262300,17460000
2017-07-12,99538000,13540100,17750900
2017-07-13,100797600,12820100,20269800
2017-07-14,80528400,22235200,25868100
2017-07-17,95174000,14374200,21803900
2017-07-18,71475200,14719400,26435300
2017-07-19,83692000,11651200,22416200
2017-07-20,68974800,11561700,42361000
2017-07-21,105010400,10971300,46717100
2017-07-24,85972800,10725100,21394800
2017-07-25,75415600,16447700,22018700
2017-07-26,63124000,11815500,16252200
2017-07-27,129905200,12332400,36844200
2017-07-28,68854800,9351900,18306700
2017-07-31,79383600,11520300,23600100
2017-08-01,141474400,12523700,22132300
2017-08-02,279747200,10165600,26499200
2017-08-03,108389200,11078800,18214400
2017-08-04,82239600,14324000,22579000
2017-08-07,87481200,7978300,18705700
2017-08-08,144823600,13745400,22044600
2017-08-09,104526000,11214400,22213400
2017-08-10,163217200,13252300,24734500
2017-08-11,105028400,10679500,21443700
2017-08-14,88490800,10994800,20096600
2017-08-15,117862000,8812700,19181400
2017-08-16,110686400,11085400,18150400
2017-08-17,111762400,13837500,22977500
2017-08-18,109712400,13040700,18761500
2017-08-21,105474000,11502100,17734800
2017-08-22,86418400,9211800,14343700
2017-08-23,77596400,8811300,13766500
2017-08-24,79275600,8623200,17098300
2017-08-25,101920400,11794600,12794300
2017-08-28,103864000,7292900,14569700
2017-08-29,118067600,10886100,11478400
2017-08-30,109078400,9165300,16897800
2017-08-31,107140400,13217400,27652800
2017-09-01,66364400,9815800,21736200
2017-09-05,117874000,16897300,21556000
2017-09-06,86606800,11845700,16535800
2017-09-07,87714000,14592300,17471200
2017-09-08,114446000,14242200,14703800
2017-09-11,126323200,13219000,17910400
2017-09-12,286856000,14003800,14394900
2017-09-13,179629600,12485400,13380800
2017-09-14,95042800,10562800,15733900
2017-09-15,196458400,18171800,38578400
2017-09-18,113077600,11318700,23307000
2017-09-19,83242400,12626100,16093300
2017-09-20,211805600,15311600,21587900
2017-09-21,150046800,10851500,19186100
2017-09-22,186581600,8358300,14111400
2017-09-25,177549200,10463400,24149200
2017-09-26,146640000,9358100,18019600
2017-09-27,102016800,15090200,19565100
2017-09-28,88022000,10270400,10883800
2017-09-29,105199200,11438400,17079100
2017-10-02,74795200,13797200,15304800
2017-10-03,64921200,9633500,12190400
2017-10-04,80655200,12166600,13317700
2017-10-05,85135200,14236200,21195300
2017-10-06,69630400,10231900,13959800
2017-10-09,65051600,7765100,11386500
2017-10-10,62468000,10631500,13944500
2017-10-11,67622400,14283600,15388900
2017-10-12,64500400,18251600,16876500
2017-10-13,65576800,13190600,15335700
2017-10-16,96486000,12434000,12380100
2017-10-17,75989200,10335700,16824000
2017-10-18,65496800,10158600,13300700
2017-10-19,170336800,9133900,15092800
2017-10-20,95896400,15326600,22866400
2017-10-23,87937200,9238600,20627200
2017-10-24,71028800,13000800,17517200
2017-10-25,84828400,14632700,20410800
2017-10-26,68002000,13054400,32120700
2017-10-27,177816800,10400400,71066700
2017-10-30,178803200,8839500,31756700
2017-10-31,144187200,8690200,27086600
2017-11-01,134551200,8418200,22307400
2017-11-02,165573600,8731800,23992900
2017-11-03,237594400,7103500,17633500
2017-11-06,140105200,8121500,19860900
2017-11-07,97446000,18822600,17939700
2017-11-08,97638000,18524700,18034200
2017-11-09,117930400,13697800,21178400
2017-11-10,100582000,9314000,19397800
2017-11-13,67928400,9303100,14196900
2017-11-14,99130000,11043800,18801300
2017-11-15,116632400,15384100,19383100
2017-11-16,94550000,9808000,20962800
2017-11-17,87598000,9017900,22079000
2017-11-20,65049600,9483200,16315000
2017-11-21,100525200,13389400,21237500
2017-11-22,102355600,7342200,20553100
2017-11-24,56106800,3680000,7425600
2017-11-27,82867200,13076200,18265200
2017-11-28,105715200,16773000,21926000
2017-11-29,166665600,21105500,27381100
2017-11-30,166108800,23945900,33054600
2017-12-01,159037200,19683500,29532100
2017-12-04,130169600,23576600,39094900
2017-12-05,109400800,17193900,26152300
2017-12-06,114240000,15476200,26162100
2017-12-07,102693200,13371800,23184500
2017-12-08,93420800,13506900,24489100
2017-12-11,141095200,10591200,22857900
2017-12-12,77636800,15508800,23924100
2017-12-13,95273600,15020300,22062700
2017-12-14,81906000,13034200,19306000
2017-12-15,160677200,29350600,53936700
2017-12-18,117684400,12713100,22283800
2017-12-19,109745600,12149900,23524800
2017-12-20,93902400,13091500,23674900
2017-12-21,83799600,12323700,17990700
2017-12-22,65397600,14573400,14145800
2017-12-26,132742000,7403700,9891200
2017-12-27,85992800,9496500,14678000
2017-12-28,65920800,7440600,10594300
2017-12-29,103999600,8925700,18717400
2018-01-02,102223600,13578800,22483800
2018-01-03,118071600,11901000,26061400
2018-01-04,89738400,12953700,21912000
2018-01-05,94640000,14155000,23407100
2018-01-08,82271200,12466500,22113000
2018-01-09,86336000,13292300,19484300
2018-01-10,95839600,15834500,18652200
2018-01-11,74670800,13676800,17808900
2018-01-12,101672400,18884200,24271500
2018-01-16,118263600,22703300,36599700
2018-01-17,137547200,14940300,25621200
2018-01-18,124773600,14572900,24159700
2018-01-19,129700400,18785500,36875000
2018-01-22,108434400,12475700,23601600
2018-01-23,130756400,12320800,23412800
2018-01-24,204420400,15904500,33277500
2018-01-25,166116000,13510000,26383200
2018-01-26,156572000,13883900,29172200
2018-01-29,202561600,11679900,31569900
2018-01-30,184192800,14279100,38635100
2018-01-31,129915600,13141400,48756300
2018-02-01,188923200,13800600,47227900
2018-02-02,346375200,16477300,47867800
2018-02-05,290954000,30097600,51031500
2018-02-06,272975200,33114800,67998600
2018-02-07,206434400,21878300,41107600
2018-02-08,217562000,27425800,55628700
2018-02-09,282690400,28188000,63499100
2018-02-12,243278000,18043300,35720300
2018-02-13,130196800,16358200,26407700
2018-02-14,162579600,15186900,34960900
2018-02-15,204588800,12130200,27823900
2018-02-16,160704400,13214300,30596900
2018-02-20,135722000,13461500,30911700
2018-02-21,149886400,14212500,26922500
2018-02-22,123967600,17070400,24392800
2018-02-23,135249600,12162500,26329200
2018-02-26,152648800,16511200,30199800
2018-02-27,155712400,17563300,25869100
2018-02-28,151128400,17735600,31167300
2018-03-01,195208000,18690000,37135600
2018-03-02,153816000,18353700,32830400
2018-03-05,113605600,13933000,23901600
2018-03-06,95154000,10674400,22175800
2018-03-07,126814000,13006500,26716100
2018-03-08,95096400,11173700,25887800
2018-03-09,128740800,15366600,36937300
2018-03-12,128828400,12339300,26073700
2018-03-13,126774000,13312300,35387800
2018-03-14,117473600,12905100,32132000
2018-03-15,90975200,8748000,27611000
2018-03-16,157618800,19888900,49081300
2018-03-19,133787200,13214900,33344100
2018-03-20,78597600,9921200,23075200
2018-03-21,148219600,13633000,24457100
2018-03-22,165963200,22550400,38604700
2018-03-23,164115200,23081500,44068900
2018-03-26,150164800,20217500,56396800
2018-03-27,163690400,18039900,56569000
2018-03-28,166674000,19189300,52501100
2018-03-29,153594000,13274600,45867500
2018-04-02,150347200,18822500,48515400
2018-04-03,121112000,14050700,37213800
2018-04-04,138422000,15302600,35560000
2018-04-05,107732800,16627000,29771900
2018-04-06,140021200,18906000,38026000
2018-04-09,116070800,15974300,31533900
2018-04-10,113634400,13951400,26812000
2018-04-11,89726400,14503300,24872100
2018-04-12,91557200,16435500,26758900
2018-04-13,100497200,39152800,23346100
2018-04-16,86313600,16580500,20288100
2018-04-17,106421600,15501400,26771000
2018-04-18,83018000,16081400,21043300
2018-04-19,139235200,17911000,23552500
2018-04-20,261964400,15584400,31154400
2018-04-23,146062000,11285800,22331800
2018-04-24,134768000,16453100,34524800
2018-04-25,113528400,13548200,33729300
2018-04-26,111852000,10299500,42529000
2018-04-27,142623200,9384000,48272800
2018-04-30,169709600,13744900,41523600
2018-05-01,214277600,10503400,31408900
2018-05-02,266157600,12162100,27471000
2018-05-03,136272800,15379100,31142500
2018-05-04,224805200,11967900,22531300
2018-05-07,169805600,9356700,24242000
2018-05-08,113611200,12543200,23484600
2018-05-09,92844800,11368100,27327400
2018-05-10,111957200,9159700,22388100
2018-05-11,104848800,10253000,16778300
2018-05-14,83115200,8710700,19454100
2018-05-15,94780800,11536200,24594000
2018-05-16,76732400,7571100,17384700
2018-05-17,69176000,8617200,17246700
2018-05-18,73190800,11806300,17865800
2018-05-21,73603200,9441900,19422500
2018-05-22,60962800,11507600,15441200
2018-05-23,80233600,11453900,21251200
2018-05-24,92936000,14084800,26649300
2018-05-25,69844000,8283500,18363900
2018-05-29,90056400,30643800,28671000
2018-05-30,74762000,17490800,22158500
2018-05-31,109931200,19808200,34140900
2018-06-01,93770000,13594200,28655600
2018-06-04,105064800,9415400,27281600
2018-06-05,86264000,10415200,23514400
2018-06-06,83734400,15453600,21122900
2018-06-07,85388800,13444400,28232200
2018-06-08,106627200,10383200,22165100
2018-06-11,73234000,12642900,23490900
2018-06-12,67644400,15294100,18325200
2018-06-13,86553600,14979700,29492900
2018-06-14,86440400,20487300,25691800
2018-06-15,246876800,26028600,65738600
2018-06-18,73939600,9786800,23586000
2018-06-19,134314000,12707200,28653100
2018-06-20,82514800,8876900,26180800
2018-06-21,102847600,11048700,23198200
2018-06-22,108801600,19478900,38923100
2018-06-25,126652400,16907600,35433300
2018-06-26,98276800,17086800,26897200
2018-06-27,101141200,16276800,31298400
2018-06-28,69460800,14491300,26650700
2018-06-29,90950800,18972400,28053200
2018-07-02,70925200,11130000,19564500
2018-07-03,55819200,8311700,14670300
2018-07-05,66416800,10723400,18977400
2018-07-06,69940800,12173700,19234600
2018-07-09,79026400,13900800,18212000
2018-07-10,63756400,14575900,19293100
2018-07-11,75326000,10186500,19644600
2018-07-12,72164400,12456800,24335900
2018-07-13,50055600,21289100,24635200
2018-07-16,60172400,24662600,21786900
2018-07-17,62138000,14821900,25901700
2018-07-18,65573600,14244900,29493900
2018-07-19,81147200,16775300,40171600
2018-07-20,82704800,13578100,56004000
2018-07-23,63957600,18140000,29707000
2018-07-24,74791600,14000400,26316600
2018-07-25,66839600,13329100,30702100
2018-07-26,76304000,11897800,31372100
2018-07-27,96096000,12802700,37005300
2018-07-30,84118000,13411600,34668300
2018-07-31,157492000,15843800,27655200
2018-08-01,271742800,13531600,23628700
2018-08-02,249616000,11058100,26104300
2018-08-03,133789600,11016100,18659600
2018-08-06,101701600,9857400,20265900
2018-08-07,102349600,10562100,16080200
2018-08-08,90102000,8997100,15487500
2018-08-09,93970400,9694200,13677200
2018-08-10,98444800,12630600,18183700
2018-08-13,103563600,10336300,18472500
2018-08-14,82992000,10597600,16788300
2018-08-15,115230400,10152100,29982800
2018-08-16,114001600,10118600,21384300
2018-08-17,141708000,8505100,18061500
2018-08-20,121150800,8618700,17914200
2018-08-21,104639200,10976700,22881900
2018-08-22,76072400,8314700,18000600
2018-08-23,75532800,9265400,18167700
2018-08-24,73905600,8845700,17234000
2018-08-27,82100400,13768000,19662300
2018-08-28,91107200,8302600,19151500
2018-08-29,109019200,7221700,20818000
2018-08-30,195175200,8991800,22798700
2018-08-31,173360400,13065700,23222700
2018-09-04,109560400,10174200,22634600
2018-09-05,133332000,11462400,32872400
2018-09-06,137160000,9877600,23477600
2018-09-07,150479200,10955600,22498600
2018-09-10,158066000,8276900,20727900
2018-09-11,142996000,9333800,24301800
2018-09-12,197114800,10800800,18891100
2018-09-13,166825600,12470800,26055600
2018-09-14,127997200,10337900,19122300
2018-09-17,148780400,9561300,20736500
2018-09-18,126286800,7944200,22170900
2018-09-19,108495200,16052800,21728400
2018-09-20,106435200,15590000,23714500
2018-09-21,384986800,24788200,71229700
2018-09-24,110773600,12492500,27334500
2018-09-25,98217600,9308300,22668000
2018-09-26,95938800,14023600,19352000
2018-09-27,120724800,13283000,19091300
2018-09-28,91717600,15815100,21647800
2018-10-01,94403200,10146300,18883100
2018-10-02,99152800,13753100,20787200
2018-10-03,114619200,17142000,16648000
2018-10-04,128168000,16357400,34821700
2018-10-05,134322000,13777600,29068900
2018-10-08,118655600,14370900,29640600
2018-10-09,107564000,14069500,26198600
2018-10-10,167962400,23086400,61376300
2018-10-11,212497600,33705600,63904300
2018-10-12,161351600,32075700,47742100
2018-10-15,123164000,18903200,32068100
2018-10-16,116736000,19302800,31610200
2018-10-17,91541600,18794500,26548200
2018-10-18,130325200,17582500,32506200
2018-10-19,132314800,15234500,32785500
2018-10-22,115168400,16199100,26545600
2018-10-23,155071200,21407500,43770400
2018-10-24,163702000,23168900,63897800
2018-10-25,119423200,17464700,61646800
2018-10-26,189033600,19174900,55523100
2018-10-29,183742000,18445200,55162000
2018-10-30,146640000,18019700,65350900
2018-10-31,153435600,20860000,51062400
2018-11-01,233292800,13065000,33384200
2018-11-02,365314800,19009200,37680200
2018-11-05,264654800,10276400,27922100
2018-11-06,127531600,10825000,24340200
2018-11-07,133697600,12679600,37901700
2018-11-08,101450400,11662500,25644100
2018-11-09,137463200,10432200,32039200
2018-11-12,204542000,13279700,33621800
2018-11-13,187531600,13746100,35374600
2018-11-14,243204000,18361400,39495100
2018-11-15,185915200,19100000,38505200
2018-11-16,147713200,13798600,33502100
2018-11-19,167701200,13987000,44773900
2018-11-20,271300800,18936200,64052500
2018-11-21,124496800,10619600,28130600
2018-11-23,94496000,6488400,13823100
2018-11-26,179994000,13948300,32336200
2018-11-27,165549600,9238200,29124500
2018-11-28,184250000,13977300,46788500
2018-11-29,167080000,11144300,28123200
2018-11-30,158126000,18652700,33665600
2018-12-03,163210000,16034500,34732800
2018-12-04,165377200,23555900,45197000
2018-12-06,172393600,27213900,49107400
2018-12-07,169126400,19248600,45044900
2018-12-10,248104000,23636400,40801500
2018-12-11,189126800,16860700,42381900
2018-12-12,142510800,22621500,36183000
2018-12-13,127594400,17250900,31333400
2018-12-14,162814800,19879500,47043100
2018-12-17,177151600,25113500,56957300
2018-12-18,135366000,20837200,49319200
2018-12-19,196189200,28767900,68198200
2018-12-20,259092000,31825200,70334200
2018-12-21,382978400,41313900,111242100
2018-12-24,148676800,17009300,43935200
2018-12-26,234330000,22542900,51634800
2018-12-27,212468400,20304700,49498500
2018-12-28,169165600,17963300,38196300
2018-12-31,140014000,13237200,33173800
2019-01-02,148158800,15670900,35329300
2019-01-03,365248800,16286400,42579100
2019-01-04,234428400,16935200,44060600
2019-01-07,219111200,15430700,35656100
2019-01-08,164101200,13578800,31514400
2019-01-09,180396400,14230300,32280800
2019-01-10,143122800,14376100,30067600
2019-01-11,108092800,15439900,28314200
2019-01-14,129756800,21258500,28437100
2019-01-15,114843600,26504900,31587600
2019-01-16,122278800,18533000,29853900
2019-01-17,119284800,14247600,28393000
2019-01-18,135004000,16428700,37427600
2019-01-22,121576000,17083700,32371300
2019-01-23,92522400,12146700,25874300
2019-01-24,101766000,11296800,23164800
2019-01-25,134142000,14369400,31225600
2019-01-28,104768400,12283100,29476700
2019-01-29,166348800,9743300,31490500
2019-01-30,244439200,12526300,49471900
2019-01-31,162958400,17520600,55636400
2019-02-01,130672400,13000800,35535700
2019-02-04,125982000,9871500,31315100
2019-02-05,144406400,12763000,27325400
2019-02-06,112958400,8745000,20609800
2019-02-07,126966800,13177500,29760700
2019-02-08,95280000,12892600,21461100
2019-02-11,83973600,10978500,18914100
2019-02-12,89134000,12852300,25056600
2019-02-13,89960800,10754100,18394900
2019-02-14,87342800,11518500,21784700
2019-02-15,98507200,14716900,26606900
2019-02-19,75891200,12764900,18038500
2019-02-20,104457600,10030300,21607700
2019-02-21,68998800,8400100,29063200
2019-02-22,75652800,10647300,27763200
2019-02-25,87493600,11230700,23750600
2019-02-26,68280800,15465400,21536700
2019-02-27,111341600,9968800,21487100
2019-02-28,112861600,15156900,29083900
2019-03-01,103544800,13813300,23501200
2019-03-04,109744800,12466300,26608000
2019-03-05,78949600,10856600,19538300
2019-03-06,83241600,9070800,17687000
2019-03-07,99185600,12705700,25339000
2019-03-08,95997600,10582400,22818400
2019-03-11,128044000,9763200,26491600
2019-03-12,129870400,10219100,26132700
2019-03-13,124130000,13022200,35513800
2019-03-14,94318000,10926500,30763400
2019-03-15,156171600,24811700,54681100
2019-03-18,104879200,12935500,31207600
2019-03-19,126585600,12889300,37588700
2019-03-20,124140800,14920700,28113300
2019-03-21,204136800,19751000,29854400
2019-03-22,169630800,31115200,33624500
2019-03-25,175381200,21032300,27067100
2019-03-26,199202000,15987100,26097700
2019-03-27,119393600,12753200,22733400
2019-03-28,83121600,12454100,18334800
2019-03-29,94256000,14523400,25399800
2019-04-01,111448000,17499300,22789100
2019-04-02,91062800,10295400,18142300
2019-04-03,93087200,11499200,22860700
2019-04-04,76457200,11952100,20112800
2019-04-05,74106400,9933700,15826200
2019-04-08,103526800,8056300,15116200
2019-04-09,143072800,9092200,17612000
2019-04-10,86781200,10882300,16477200
2019-04-11,83603200,11183800,14209100
2019-04-12,111042800,25834100,19745100
2019-04-15,70146400,15163800,15792600
2019-04-16,102785600,11583200,14071800
2019-04-17,115627200,17791900,19300900
2019-04-18,96783200,12501900,27991000
2019-04-22,77758000,7975900,15648700
2019-04-23,93292000,9193100,24025500
2019-04-24,70162400,9245700,31257000
2019-04-25,74172800,9311800,38033900
2019-04-26,74596400,7889300,23654900
2019-04-29,88818800,14242200,16324200
2019-04-30,186139600,11389100,24166500
2019-05-01,259309200,10412900,26821700
2019-05-02,127985200,8613300,27350200
2019-05-03,83569600,8185400,24911100
2019-05-06,129772400,9387000,24239800
2019-05-07,155054800,15017700,36017700
2019-05-08,105358000,9575800,28419000
2019-05-09,139634400,12205900,27235800
2019-05-10,164834800,13189000,30915100
2019-05-13,229722400,13783700,33944900
2019-05-14,146118800,10503600,25266300
2019-05-15,106178800,10142000,24722700
2019-05-16,132125600,9672700,30112200
2019-05-17,131516400,9570100,25770500
2019-05-20,154449200,8518200,23706900
2019-05-21,113459200,7967900,15293300
2019-05-22,118994400,7918900,15396500
2019-05-23,146118800,14558000,23603800
2019-05-24,94858800,8537300,14123400
2019-05-28,111792800,11665500,23128400
2019-05-29,113924800,9966400,22763100
2019-05-30,84873600,10367800,16829600
2019-05-31,108174400,10952800,26646800
2019-06-03,161584400,11680700,37983600
2019-06-04,123872000,12858600,29382600
2019-06-05,119093600,8340500,24926100
2019-06-06,90105200,8726700,21459000
2019-06-07,122737600,10618900,33885600
2019-06-10,104883600,11380600,26477100
2019-06-11,107731600,9847700,23913700
2019-06-12,73012800,9670500,17092500
2019-06-13,86698400,8406900,17200800
2019-06-14,75046000,9077400,17821700
2019-06-17,58676400,8128600,14517800
