Date,AAPL_Price,JPM_Price,MSFT_Price,AAPL_Volume,JPM_Volume,MSFT_Volume,AAPL_Simple_Return,JPM_Simple_Return,MSFT_Simple_Return,AAPL_RSI,JPM_RSI,MSFT_RSI,AAPL_20d_MA,JPM_20d_MA,MSFT_20d_MA,AAPL_50d_MA,JPM_50d_MA,MSFT_50d_MA,AAPL_100d_MA,JPM_100d_MA,MSFT_100d_MA,Interest_Rate,Unemployment_Rate
1991-01-24,0.3713609278202057,1.5132324695587158,0.7734756469726562,233934400,749400,86083200,0.007245393342311779,-0.009901056513084039,0.016852932400207576,85.14844858423326,64.51611263725795,80.95206186297384,0.33315622806549067,1.3596394062042236,0.6811717242002487,0.30084859013557436,1.4058500599861146,0.6431389057636261,0.26123941406607626,1.600516539812088,0.5849359276890754,7.81,6.2
1991-01-25,0.3811572790145874,1.604026436805725,0.7649298906326294,223809600,687300,86889600,0.02637959586078109,0.060000012604465525,-0.011048513774770452,86.60711911373063,78.78790265999876,80.95222913860484,0.3367184534668922,1.3725018858909608,0.6874749600887299,0.30335923135280607,1.4100185966491698,0.6467071628570557,0.2624237342178821,1.591203191280365,0.5872649094462394,7.81,6.2
1991-01-28,0.3882812261581421,1.604026436805725,0.7884323596954346,273481600,490800,130989600,0.01869030853083098,0.0,0.030724997611699667,87.49991982337156,78.78790265999876,87.49997559101135,0.3408149734139442,1.3868775904178618,0.694846460223198,0.30587035059928896,1.4127024459838866,0.6505958998203277,0.26375029429793356,1.5813136279582978,0.5901066842675209,7.81,6.2
1991-01-29,0.3829383850097656,1.6191579103469849,0.7905694246292114,215555200,1639500,146980800,-0.01376023559326145,0.009433431515875057,0.0027105241273992497,80.90938905347673,87.0969315861498,87.37371431920556,0.3446443513035774,1.402766489982605,0.7022179871797561,0.3084166139364243,1.4165797328948975,0.6548051536083221,0.2650411848723888,1.5718634819984436,0.5930980280041694,7.81,6.2
1991-01-30,0.3954060971736908,1.573762059211731,0.8226200938224792,336772800,1397100,148586400,0.03255801103252476,-0.028036704045453886,0.04054124558168959,80.73425648072926,78.12526233875325,87.11339672518872,0.3489190176129341,1.413359123468399,0.7114057332277298,0.31131982505321504,1.4189552402496337,0.6596340560913085,0.26641236677765845,1.561239105463028,0.5963885125517845,7.81,6.2
1991-01-31,0.3954060971736908,1.5888944864273071,0.8386446833610535,242592000,1020600,111420000,0.0,0.009615447981479397,0.019479939353429288,81.48180052527914,77.41963191618373,88.88906258422726,0.3533717811107635,1.4247083783149719,0.7211810231208802,0.31404492259025574,1.421039502620697,0.664527039527893,0.2678279344737529,1.5511461305618286,0.6000101742148399,7.81,6.2
1991-02-01,0.3971871137619018,1.6494227647781372,0.8525332808494568,444550400,5620800,117878400,0.004504271939510973,0.038094586435962974,0.016560764962751273,86.53928579702978,87.5001169368359,93.80960945850123,0.3578245475888252,1.4383274257183074,0.7313836723566055,0.3169303232431412,1.4261159658432008,0.6699114620685578,0.2693855747580528,1.5421038377285003,0.60379209369421,6.25,6.6
1991-02-04,0.3936251401901245,1.8764079809188845,0.8471912145614624,267848000,6176100,88236000,-0.008967998830678447,0.13761494080705194,-0.006266108793631653,82.69316723177621,91.11122937565135,91.08902632497669,0.36209921538829803,1.4663222074508666,0.7417465269565582,0.3196554207801819,1.4360290670394897,0.6751035773754119,0.2709075953066349,1.5354798698425294,0.6073603385686874,6.25,6.6
1991-02-05,0.4114358127117157,1.8612762689590456,0.8653533458709717,356115200,8288400,88740000,0.045247802294813955,-0.008064190790975423,0.021438054358142278,82.00091963685723,88.88908340303749,90.42547761325137,0.3672644168138504,1.493560403585434,0.7536051005125046,0.32270111262798307,1.4462333869934083,0.6806589353084564,0.2726254713535308,1.529298461675644,0.6110995215177536,6.25,6.6
1991-02-06,0.4052022695541382,1.8612762689590456,0.9038134217262268,222566400,1107900,106351200,-0.015150706294848493,0.0,0.04444436025904008,73.68523026304202,88.88908340303749,91.42850159378914,0.3714055001735687,1.5230684876441956,0.7671729922294617,0.3255687022209168,1.45554692029953,0.6867271029949188,0.27426326319575306,1.5238593983650208,0.6150310057401657,6.25,6.6
1991-02-07,0.4114358127117157,1.8764079809188845,0.8803101181983948,520172800,1902600,133466400,0.015383781449290979,0.008129750651310719,-0.0260045967041983,81.9156503486147,88.88907173238061,81.98197518968624,0.37519035041332244,1.5518198907375336,0.7777495324611664,0.32845410108566286,1.4651630878448487,0.6920474302768708,0.27598113924264905,1.5194624531269074,0.618641989827156,6.25,6.6
1991-02-08,0.4265750050544739,1.9218045473098757,0.8888564109802246,313555200,1315800,74232000,0.03679600043316089,0.024193334739900374,0.009708275078469386,84.11286655169462,88.37227580271039,79.59176121435496,0.37977668792009356,1.581327897310257,0.7888602465391159,0.33174914538860323,1.4765779733657838,0.6977950739860534,0.27787703379988665,1.5155194735527038,0.6222529691457749,6.25,6.6
1991-02-11,0.4372616112232208,2.103393316268921,0.8909934759140015,323030400,2500500,152337600,0.025052115201598113,0.09448867691214047,0.002404285897448899,85.21811299802324,89.79609620076681,81.86554080129739,0.3851645469665527,1.6221851348876952,0.8006119698286056,0.33525792181491854,1.49251544713974,0.7034359037876129,0.2799419219791889,1.5144316577911376,0.6258639514446258,6.25,6.6
1991-02-12,0.4274655282497406,2.0731277465820312,0.8824463486671448,224750400,2641200,96206400,-0.022403254075005763,-0.014388925481885528,-0.009592805646628122,77.04957380495593,86.00005230868805,78.50002050364198,0.38988445699214935,1.6600159049034118,0.8112419068813324,0.3385707765817642,1.5069567966461181,0.7087348592281342,0.28197098389267916,1.5140804743766785,0.6295817649364471,6.25,6.6
1991-02-13,0.4274655282497406,2.148789167404175,0.9016765356063844,255550400,2153400,95493600,0.0,0.036496265580780785,0.021791904933693873,76.47105639110434,88.88895372687789,79.126319033791,0.3935357332229614,1.7008731424808503,0.8211774468421936,0.3416877049207687,1.5214267086982727,0.7141406416893006,0.2840089209377765,1.5153767108917235,0.6334277790784836,6.25,6.6
1991-02-14,0.4069831073284149,2.0579957962036133,0.8610796332359314,377675200,1630800,133704000,-0.04791595945804339,-0.042253271087662636,-0.04502379818850588,61.06888716024878,77.77786206722496,69.0676037791828,0.39562854915857315,1.7371907114982605,0.8283352851867676,0.34434155583381654,1.5328929972648622,0.7186276566982269,0.28593079611659045,1.5179920256137849,0.6370387569069862,6.25,6.6
1991-02-15,0.4114091694355011,2.103393316268921,0.8824463486671448,365612800,1184400,115452000,0.01087529685480182,0.022059092710030148,0.024813866925312622,60.14724684283323,78.94746589355358,68.80334024528733,0.39829886704683304,1.7750215351581573,0.8360272973775864,0.34685238361358645,1.542891767024994,0.7234138059616089,0.28791468143463134,1.520318979024887,0.640703150331974,6.25,6.6
1991-02-19,0.4283649921417236,2.0579957962036133,0.8760367631912231,226251200,873600,66564000,0.04121401263245472,-0.021582991499580984,-0.00726342795298851,68.08749127227972,74.57633115821443,66.80672426500234,0.40163887590169906,1.806799405813217,0.841582641005516,0.34954202234745024,1.5525764417648316,0.7281572377681732,0.2900858758389949,1.5230827593803407,0.6443141320347786,6.25,6.6
1991-02-20,0.4355047047138214,1.9672023057937624,0.8781729340553284,213640000,1516800,52552800,0.016667357751157352,-0.044117432395798684,0.0024384488800717197,66.67348235653347,70.96774398485839,62.380797782773655,0.4051577717065811,1.8294978976249694,0.8475119143724441,0.3521963578462601,1.5604452466964722,0.733028849363327,0.2924349789321422,1.525977897644043,0.6480319437384605,6.25,6.6
1991-02-21,0.4212260246276855,1.9369373321533203,0.8546696901321411,190870400,1099500,68277600,-0.03278651167619118,-0.015384779466405818,-0.02676379903289805,59.59667880762643,68.25394205420096,53.45620579551931,0.40778459161520003,1.849926519393921,0.8522125810384751,0.354671978354454,1.5680114078521727,0.7374731314182281,0.2945880354940891,1.526937220096588,0.6511942222714424,6.25,6.6
1991-02-22,0.4265802502632141,1.997466802597046,0.8738995790481567,232568000,1138500,105343200,0.012711051365501769,0.0312500923178729,0.022499790431368183,60.642088230482955,68.25398175080119,54.50441246875835,0.41054555773735046,1.8741382360458374,0.8572337776422501,0.35750403463840486,1.5773934459686278,0.7426225125789643,0.2966881315410137,1.5285018372535706,0.6541962447762489,6.25,6.6
1991-02-25,0.414086252450943,1.997466802597046,0.8803101181983948,359273600,948000,88524000,-0.029288739468275704,0.0,0.007335555828073881,56.95811536047132,58.3333429070308,56.95076621388439,0.41219200640916825,1.8938102543354034,0.8630027890205383,0.36013964414596555,1.5864728474617005,0.7478360092639923,0.2987254138290882,1.530066454410553,0.6573692068457604,6.25,6.6
1991-02-26,0.4158710837364197,1.997466802597046,0.869625985622406,250017600,505500,55540800,0.0043102886775698845,0.0,-0.012136782657746203,51.692790532029626,59.57442564709663,50.92577070931371,0.4135714992880821,1.9134822726249694,0.8670624703168869,0.3626506596803665,1.5964601850509643,0.7527930760383605,0.30096694156527515,1.532521892786026,0.6604460147023201,6.25,6.6
1991-02-27,0.4158710837364197,2.0125982761383057,0.8995401859283447,174372800,442200,87674400,0.0,0.007575331675893748,0.03439892643563147,54.27535203765513,60.41657742610018,49.03849223007091,0.41521813422441484,1.9331542909145356,0.8725110083818436,0.3652863442897797,1.6079607462882997,0.7581988751888276,0.3031374594569206,1.534683232307434,0.6639608487486839,6.25,6.6
